TRACK_ID	ARTIST_ID	ALBUM_ID	PATH	DURATION	TAGS
track_0000382	artist_000020	album_000046	82/382.mp3	211.1	instrument---voice
track_0000383	artist_000020	album_000046	83/383.mp3	113.1	instrument---voice
track_0000384	artist_000020	album_000046	84/384.mp3	115.7	instrument---voice
track_0000386	artist_000020	album_000046	86/386.mp3	103.4	instrument---voice
track_0000387	artist_000020	album_000046	87/387.mp3	257.1	instrument---voice
track_0000388	artist_000020	album_000046	88/388.mp3	124.6	instrument---voice
track_0000389	artist_000020	album_000046	89/389.mp3	150.8	instrument---voice
track_0000390	artist_000020	album_000046	90/390.mp3	133.7	instrument---voice
track_0000391	artist_000020	album_000046	91/391.mp3	82.1	instrument---voice
track_0000392	artist_000020	album_000046	92/392.mp3	127.3	instrument---voice
track_0000393	artist_000020	album_000046	93/393.mp3	132.2	instrument---voice
track_0000394	artist_000020	album_000046	94/394.mp3	143.2	instrument---voice
track_0000395	artist_000020	album_000046	95/395.mp3	111.3	instrument---voice
track_0000946	artist_000087	album_000149	46/946.mp3	241.7	instrument---synthesizer
track_0000947	artist_000087	album_000149	47/947.mp3	182.4	instrument---synthesizer
track_0000948	artist_000087	album_000149	48/948.mp3	212.7	instrument---synthesizer
track_0000949	artist_000087	album_000149	49/949.mp3	211.1	instrument---synthesizer
track_0000950	artist_000087	album_000149	50/950.mp3	248.0	instrument---synthesizer
track_0000951	artist_000087	album_000149	51/951.mp3	199.7	instrument---synthesizer
track_0000952	artist_000087	album_000149	52/952.mp3	291.1	instrument---synthesizer
track_0000953	artist_000087	album_000149	53/953.mp3	181.9	instrument---synthesizer
track_0000954	artist_000087	album_000149	54/954.mp3	218.5	instrument---synthesizer
track_0000955	artist_000087	album_000149	55/955.mp3	217.5	instrument---synthesizer
track_0000956	artist_000087	album_000149	56/956.mp3	380.1	instrument---synthesizer
track_0000957	artist_000087	album_000149	57/957.mp3	239.8	instrument---synthesizer
track_0000958	artist_000087	album_000149	58/958.mp3	247.0	instrument---synthesizer
track_0001268	artist_000209	album_000196	68/1268.mp3	235.9	instrument---piano
track_0002168	artist_000326	album_000347	68/2168.mp3	242.1	instrument---strings	instrument---synthesizer
track_0002171	artist_000326	album_000347	71/2171.mp3	259.1	instrument---beat	instrument---voice
track_0002966	artist_000441	album_000460	66/2966.mp3	198.8	instrument---guitar
track_0002967	artist_000441	album_000460	67/2967.mp3	259.4	instrument---guitar
track_0002968	artist_000441	album_000460	68/2968.mp3	270.2	instrument---guitar
track_0002969	artist_000441	album_000460	69/2969.mp3	168.8	instrument---guitar
track_0002970	artist_000441	album_000460	70/2970.mp3	175.4	instrument---guitar
track_0002971	artist_000441	album_000460	71/2971.mp3	239.0	instrument---guitar
track_0002972	artist_000441	album_000460	72/2972.mp3	239.7	instrument---guitar
track_0006247	artist_000811	album_000960	47/6247.mp3	381.7	instrument---cello	instrument---keyboard	instrument---trombone
track_0006248	artist_000811	album_000960	48/6248.mp3	249.8	instrument---piano
track_0006249	artist_000811	album_000960	49/6249.mp3	364.7	instrument---keyboard	instrument---trombone
track_0006250	artist_000811	album_000960	50/6250.mp3	238.4	instrument---keyboard	instrument---trombone
track_0006251	artist_000811	album_000960	51/6251.mp3	392.4	instrument---keyboard	instrument---trombone
track_0006252	artist_000811	album_000960	52/6252.mp3	340.8	instrument---keyboard	instrument---trombone
track_0006253	artist_000811	album_000960	53/6253.mp3	271.8	instrument---cello	instrument---clarinet	instrument---doublebass	instrument---horn	instrument---keyboard	instrument---trombone	instrument---trumpet	instrument---violin
track_0006254	artist_000811	album_000960	54/6254.mp3	481.6	instrument---cello	instrument---clarinet	instrument---doublebass	instrument---horn	instrument---keyboard	instrument---trombone	instrument---trumpet	instrument---violin
track_0006256	artist_000811	album_000960	56/6256.mp3	236.5	instrument---cello	instrument---clarinet	instrument---doublebass	instrument---horn	instrument---keyboard	instrument---trombone	instrument---trumpet	instrument---violin
track_0006257	artist_000811	album_000960	57/6257.mp3	207.8	instrument---cello	instrument---clarinet	instrument---doublebass	instrument---horn	instrument---keyboard	instrument---trombone	instrument---trumpet	instrument---violin
track_0006258	artist_000811	album_000960	58/6258.mp3	176.5	instrument---cello	instrument---clarinet	instrument---doublebass	instrument---horn	instrument---keyboard	instrument---trombone	instrument---trumpet	instrument---violin
track_0006606	artist_000787	album_001009	06/6606.mp3	224.9	instrument---accordion
track_0006607	artist_000787	album_001009	07/6607.mp3	251.5	instrument---accordion
track_0006608	artist_000787	album_001009	08/6608.mp3	274.3	instrument---accordion
track_0006609	artist_000787	album_001009	09/6609.mp3	239.3	instrument---accordion
track_0006610	artist_000787	album_001009	10/6610.mp3	234.3	instrument---accordion
track_0006611	artist_000787	album_001009	11/6611.mp3	322.2	instrument---accordion
track_0006824	artist_000939	album_001037	24/6824.mp3	250.3	instrument---guitar
track_0006826	artist_000939	album_001037	26/6826.mp3	295.4	instrument---guitar
track_0006827	artist_000939	album_001037	27/6827.mp3	393.7	instrument---guitar
track_0007391	artist_001064	album_001115	91/7391.mp3	188.1	instrument---bass	instrument---computer	instrument---drummachine	instrument---drums	instrument---electricguitar	instrument---guitar	instrument---keyboard	instrument---sampler	instrument---synthesizer	instrument---voice
track_0007392	artist_001064	album_001115	92/7392.mp3	160.1	instrument---acousticguitar	instrument---bass	instrument---computer	instrument---drums	instrument---electricguitar	instrument---guitar	instrument---harmonica	instrument---keyboard	instrument---voice
track_0007393	artist_001064	album_001115	93/7393.mp3	70.9	instrument---acousticguitar	instrument---computer	instrument---drummachine	instrument---drums	instrument---guitar	instrument---keyboard	instrument---sampler	instrument---synthesizer
track_0007394	artist_001064	album_001115	94/7394.mp3	150.7	instrument---acousticguitar	instrument---bass	instrument---computer	instrument---drummachine	instrument---drums	instrument---guitar	instrument---keyboard	instrument---piano	instrument---sampler	instrument---strings	instrument---synthesizer
track_0007395	artist_001064	album_001115	95/7395.mp3	109.9	instrument---bass	instrument---computer	instrument---drummachine	instrument---drums	instrument---guitar	instrument---synthesizer	instrument---voice
track_0007396	artist_001064	album_001115	96/7396.mp3	230.4	instrument---cello	instrument---computer	instrument---drummachine	instrument---drums	instrument---electricguitar	instrument---keyboard	instrument---piano	instrument---sampler	instrument---strings	instrument---synthesizer	instrument---violin
track_0007397	artist_001064	album_001115	97/7397.mp3	86.5	instrument---acousticguitar	instrument---bass	instrument---computer	instrument---drummachine	instrument---drums	instrument---guitar	instrument---sampler
track_0007398	artist_001064	album_001115	98/7398.mp3	128.0	instrument---acousticguitar	instrument---bass	instrument---computer	instrument---drummachine	instrument---drums	instrument---guitar	instrument---sampler	instrument---synthesizer	instrument---voice
track_0007399	artist_001064	album_001115	99/7399.mp3	104.3	instrument---bass	instrument---clarinet	instrument---computer	instrument---drummachine	instrument---drums	instrument---flute	instrument---keyboard	instrument---piano	instrument---sampler
track_0007400	artist_001064	album_001115	00/7400.mp3	146.1	instrument---bass	instrument---cello	instrument---computer	instrument---drummachine	instrument---drums	instrument---keyboard	instrument---sampler	instrument---strings
track_0007401	artist_001064	album_001115	01/7401.mp3	132.1	instrument---bass	instrument---cello	instrument---computer	instrument---drummachine	instrument---drums	instrument---keyboard	instrument---sampler	instrument---strings
track_0009592	artist_000209	album_001434	92/9592.mp3	223.1	instrument---acousticguitar	instrument---bass	instrument---drums	instrument---electricguitar	instrument---piano	instrument---synthesizer
track_0009600	artist_000209	album_001434	00/9600.mp3	95.9	instrument---pipeorgan
track_0014013	artist_002054	album_002007	13/14013.mp3	263.7	instrument---piano
track_0014014	artist_002054	album_002007	14/14014.mp3	221.4	instrument---piano
track_0014015	artist_002054	album_002007	15/14015.mp3	162.5	instrument---piano
track_0014016	artist_002054	album_002007	16/14016.mp3	245.7	instrument---piano
track_0014017	artist_002054	album_002007	17/14017.mp3	207.4	instrument---piano
track_0014018	artist_002054	album_002007	18/14018.mp3	155.8	instrument---piano
track_0014019	artist_002054	album_002007	19/14019.mp3	154.5	instrument---piano
track_0014020	artist_002054	album_002007	20/14020.mp3	183.1	instrument---piano
track_0014021	artist_002054	album_002007	21/14021.mp3	240.1	instrument---piano
track_0014022	artist_002054	album_002007	22/14022.mp3	299.5	instrument---piano
track_0014023	artist_002054	album_002007	23/14023.mp3	127.8	instrument---piano
track_0014024	artist_002054	album_002007	24/14024.mp3	171.4	instrument---piano
track_0014025	artist_002054	album_002007	25/14025.mp3	126.0	instrument---piano
track_0014026	artist_002054	album_002007	26/14026.mp3	169.7	instrument---piano
track_0014027	artist_002054	album_002007	27/14027.mp3	155.9	instrument---piano
track_0014028	artist_002054	album_002007	28/14028.mp3	151.9	instrument---piano
track_0015128	artist_001943	album_002156	28/15128.mp3	2721.2	instrument---computer	instrument---keyboard
track_0017146	artist_002511	album_002428	46/17146.mp3	99.2	instrument---cello
track_0018230	artist_002741	album_002572	30/18230.mp3	270.0	instrument---synthesizer
track_0018233	artist_002741	album_002572	33/18233.mp3	241.7	instrument---synthesizer
track_0018234	artist_002741	album_002572	34/18234.mp3	320.0	instrument---synthesizer
track_0018236	artist_002741	album_002572	36/18236.mp3	365.0	instrument---synthesizer
track_0018243	artist_002741	album_002572	43/18243.mp3	172.5	instrument---synthesizer
track_0019191	artist_000331	album_002699	91/19191.mp3	344.0	instrument---piano
track_0019197	artist_000331	album_002699	97/19197.mp3	321.0	instrument---piano
track_0019198	artist_002831	album_002700	98/19198.mp3	280.8	instrument---acousticguitar	instrument---drummachine	instrument---electricguitar	instrument---synthesizer
track_0019199	artist_002831	album_002700	99/19199.mp3	264.1	instrument---acousticguitar	instrument---drummachine	instrument---electricguitar	instrument---synthesizer
track_0019200	artist_002831	album_002700	00/19200.mp3	186.6	instrument---acousticguitar	instrument---drummachine	instrument---electricguitar	instrument---synthesizer
track_0019201	artist_002831	album_002700	01/19201.mp3	259.7	instrument---acousticguitar	instrument---drummachine	instrument---electricguitar	instrument---synthesizer
track_0019202	artist_002831	album_002700	02/19202.mp3	310.9	instrument---acousticguitar	instrument---drummachine	instrument---electricguitar	instrument---synthesizer
track_0019203	artist_002831	album_002700	03/19203.mp3	254.8	instrument---acousticguitar	instrument---drummachine	instrument---electricguitar	instrument---synthesizer
track_0019204	artist_002831	album_002700	04/19204.mp3	281.1	instrument---acousticguitar	instrument---drummachine	instrument---electricguitar	instrument---synthesizer
track_0019205	artist_002831	album_002700	05/19205.mp3	273.3	instrument---acousticguitar	instrument---drummachine	instrument---electricguitar	instrument---synthesizer
track_0019225	artist_002823	album_002703	25/19225.mp3	169.2	instrument---drummachine	instrument---electricguitar
track_0020941	artist_001025	album_002931	41/20941.mp3	164.2	instrument---bass	instrument---drums	instrument---electricguitar
track_0020942	artist_001025	album_002931	42/20942.mp3	158.7	instrument---bass	instrument---drums	instrument---electricguitar
track_0020943	artist_001025	album_002931	43/20943.mp3	168.7	instrument---bass	instrument---drums	instrument---electricguitar
track_0020944	artist_001025	album_002931	44/20944.mp3	178.1	instrument---bass	instrument---drums	instrument---electricguitar
track_0020945	artist_001025	album_002931	45/20945.mp3	145.8	instrument---bass	instrument---drums	instrument---electricguitar
track_0021982	artist_003241	album_003065	82/21982.mp3	141.8	instrument---acousticguitar	instrument---bass	instrument---drummachine	instrument---electricguitar	instrument---trumpet	instrument---voice
track_0021983	artist_003241	album_003065	83/21983.mp3	273.1	instrument---bass	instrument---cello	instrument---drummachine	instrument---electricguitar	instrument---voice
track_0021984	artist_003241	album_003065	84/21984.mp3	187.6	instrument---bass	instrument---drummachine	instrument---electricguitar	instrument---voice
track_0022183	artist_003274	album_003092	83/22183.mp3	188.6	instrument---electricguitar
track_0023861	artist_003498	album_003297	61/23861.mp3	205.2	instrument---guitar
track_0023862	artist_003498	album_003297	62/23862.mp3	286.7	instrument---guitar
track_0023863	artist_003498	album_003297	63/23863.mp3	199.7	instrument---guitar
track_0023864	artist_003498	album_003297	64/23864.mp3	187.2	instrument---guitar
track_0023865	artist_003498	album_003297	65/23865.mp3	222.4	instrument---guitar
track_0023866	artist_003498	album_003297	66/23866.mp3	155.2	instrument---guitar
track_0023867	artist_003498	album_003297	67/23867.mp3	191.0	instrument---guitar
track_0023868	artist_003498	album_003297	68/23868.mp3	352.2	instrument---guitar
track_0023869	artist_003498	album_003297	69/23869.mp3	265.1	instrument---guitar
track_0024238	artist_001064	album_003342	38/24238.mp3	49.4	instrument---acousticguitar	instrument---computer	instrument---drummachine	instrument---drums	instrument---guitar	instrument---keyboard	instrument---sampler	instrument---synthesizer
track_0024242	artist_001064	album_003342	42/24242.mp3	104.1	instrument---acousticguitar	instrument---bass	instrument---computer	instrument---drummachine	instrument---guitar	instrument---keyboard	instrument---sampler	instrument---synthesizer
track_0024867	artist_001943	album_003431	67/24867.mp3	386.1	instrument---computer	instrument---keyboard
track_0025217	artist_003786	album_003476	17/25217.mp3	124.9	instrument---guitar
track_0025218	artist_003786	album_003476	18/25218.mp3	189.5	instrument---piano
track_0025219	artist_003786	album_003476	19/25219.mp3	250.6	instrument---piano
track_0025220	artist_003786	album_003476	20/25220.mp3	75.1	instrument---harp
track_0025221	artist_003786	album_003476	21/25221.mp3	94.3	instrument---harp
track_0025222	artist_003786	album_003476	22/25222.mp3	54.9	instrument---piano
track_0025223	artist_003786	album_003476	23/25223.mp3	114.6	instrument---piano
track_0025224	artist_003786	album_003476	24/25224.mp3	180.5	instrument---piano
track_0025225	artist_003786	album_003476	25/25225.mp3	86.2	instrument---piano
track_0025226	artist_003786	album_003476	26/25226.mp3	140.3	instrument---piano
track_0025227	artist_003786	album_003476	27/25227.mp3	105.0	instrument---harp
track_0025228	artist_003786	album_003476	28/25228.mp3	117.7	instrument---acousticguitar	instrument---guitar
track_0025237	artist_003786	album_003479	37/25237.mp3	129.5	instrument---guitar
track_0025238	artist_003786	album_003479	38/25238.mp3	189.5	instrument---piano
track_0025239	artist_003786	album_003479	39/25239.mp3	250.6	instrument---piano
track_0025240	artist_003786	album_003479	40/25240.mp3	160.5	instrument---piano
track_0025241	artist_003786	album_003479	41/25241.mp3	114.1	instrument---piano
track_0025242	artist_003786	album_003479	42/25242.mp3	184.5	instrument---guitar
track_0025243	artist_003786	album_003479	43/25243.mp3	95.9	instrument---guitar
track_0025706	artist_002020	album_003529	06/25706.mp3	221.3	instrument---doublebass	instrument---drums	instrument---electricpiano
track_0025877	artist_003769	album_003549	77/25877.mp3	239.8	instrument---synthesizer
track_0025989	artist_001064	album_003570	89/25989.mp3	176.6	instrument---bass	instrument---drums	instrument---keyboard	instrument---synthesizer	instrument---voice
track_0025992	artist_001064	album_003570	92/25992.mp3	192.0	instrument---acousticguitar	instrument---harmonica	instrument---voice
track_0026561	artist_001025	album_003638	61/26561.mp3	228.0	instrument---bass	instrument---drums	instrument---electricguitar
track_0026562	artist_001025	album_003638	62/26562.mp3	176.4	instrument---bass	instrument---drums	instrument---electricguitar
track_0026563	artist_001025	album_003638	63/26563.mp3	264.0	instrument---bass	instrument---drums	instrument---electricguitar
track_0026564	artist_001025	album_003638	64/26564.mp3	208.2	instrument---bass	instrument---drums	instrument---electricguitar
track_0026565	artist_001025	album_003638	65/26565.mp3	180.6	instrument---bass	instrument---drums	instrument---electricguitar
track_0026566	artist_001025	album_003638	66/26566.mp3	291.6	instrument---bass	instrument---drums	instrument---electricguitar
track_0026567	artist_001025	album_003638	67/26567.mp3	165.3	instrument---bass	instrument---drums	instrument---electricguitar
track_0028191	artist_004116	album_003744	91/28191.mp3	119.7	instrument---guitar	instrument---synthesizer
